Date,Part Number,serialNumber,typeName,stationNumber,stationDescription,Faulire Code,Failure Description,Defect,failureDetails,Action Code,Material Code,Material Desc,partClass
10/28/2022 0:00,853-040482-684,1716633,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Bad Heli coil, Replace Component/NCR,713-211867-005,"BRKT, INSUL, CAP MNT, RF MATCH, 300MM",Others
10/28/2022 0:00,853-040482-684,1716633,Test,1-BT,Flex Test Bench,R+JX,R+JX,400kHz Imaginary,Fine tune multiple times for spec. Still failed at 400 KHz X. NCR retune coils. L1+L2 115.75 please. C4 trimmer cap tuned to the max,Re-tune Coils,853-235230-017,"ASSY,IDCTR,400 HZ,RF MATCH",Inductor/Coil
10/28/2022 0:00,853-040482-684,1716634,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Bad Heli coil, Replace Component/NCR,713-211867-005,"BRKT, INSUL, CAP MNT, RF MATCH, 300MM",Others
10/28/2022 0:00,853-043759-223,1721779,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Part number faded, Replace Component/NCR,,,Others
10/28/2022 0:00,853-043759-223,1721780,Test,CL-3,Kiyo Test Clone 3,Document,OMS/TP/Others,Incorrect HW,"C4 IS NOT INTIALIZE, NEED TO OPEN THE MATCH TO INVESTIGATE.",Open Match to Investigate,,,Cables & Cable Assy's
10/29/2022 0:00,10011100,1716540,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,Motor does not initialize to the capacitor, Replace Component/NCR,10005576,"MOTOR,STEP,2 PHASE, HIGH TORQUE",Others
10/29/2022 0:00,20063637,1719969,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Damaged HW,"dent, scatches, used", Replace Component/NCR,20063803,"CHASSIS, DSM ANALOG RINGTUNER",Sheet Metal
10/29/2022 0:00,20115159,1722845,Assembly,4-D,AMAT/LAM Bench,Assembly,Station Issues,Fixture/Others,Hole worn out, Replace Component/NCR,20079379,"SUPPORT, COIL, L11, GROOVES",Others
10/29/2022 0:00,853-040482-684,1722870,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Bended chassis, Replace Component/NCR,,,Sheet Metal
10/29/2022 0:00,853-043759-223,1721787,Test,CL-3,Kiyo Test Clone 3,50W Test,50W Test,C3 Cap Position,C3 CAP POSITION OUT OF SPEC.  319.31  381.39  376.93, Replace Component/NCR,10000714-019,CVUN-500BC/12-BEAA,Capacitor
10/31/2022 0:00,10011100,1716545,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,Damaged at the corner mounting hole., Replace Component/NCR,10005852,"HSG,LIMIT FLAG/MOTOR MTG",Others
10/31/2022 0:00,20065053,1720977,Assembly,3-F,Flex Assembly Bench,Hardware,Loose/Missing/Damage/Incorrect P/N,Missing HW,Rear panel is scrap, Replace Component/NCR,10007848,Rear Panel,Sheet Metal
10/31/2022 0:00,20067921,1722869,Assembly,2-A,SIRF Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"incomplete set, missing cap", Replace Component/NCR,10009212,"FUSE HOLDER,FBS,5x20MM,10A/250V",Others
10/31/2022 0:00,20069401,1713438,Assembly,3-E,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Removed Chassis Mdp Mini Pip Mount, Replace Component/NCR,20069332,"CHASSIS, MDP MINI PIB MOUNT",Sheet Metal
10/31/2022 0:00,20070547,1697670,Test,2- CT,Test Bench,C Curves,Failure,Replace Capacitor,Replace C1-1 failed burn in RF-Test., Replace Component/NCR,20070197,CVLI-125CC/8-ZHWA-J,Capacitor
10/31/2022 0:00,20086219,1719949,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,Failed Phase Mag. Phase Mag was on without turn on RF. Need recalibrate PM and retest.,Recalibrate Component,20031907,ASSY PMD 400KHZ GND-ISO CAL,Phase Mag
10/31/2022 0:00,20105342,1721773,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,CONN plug was den, Replace Component/NCR,20069013,"CONN,RF,PLUG,S25-SPECIAL",Others
10/31/2022 0:00,20108675,2230643,Calibration,VI-TFX-2,VI TFX 2_SN 599227,Voltage Test,V-Side Test,Operator &&,Operator '&&'-V, Replace Component/NCR,20101359,"ASSY, VI PROBE, KIYO-G, NON-CAL",V/I Probe
10/31/2022 0:00,853-043759-225,1721795,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,Damaged at the mounting hole, Replace Component/NCR,10005852,"HSG,LIMIT FLAG/MOTOR MTG",Others
11/1/2022 0:00,20031907,2230380,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV This PMD is reading 1.019V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/1/2022 0:00,20062704,1715708,Assembly,3-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Damage, Replace Component/NCR,20052565,"PLATE,INTERFACE",Sheet Metal
11/1/2022 0:00,20122867-001,1721014,Assembly,A-3,Sub- Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,MISSING PART MARK OF ENCLOSURE, Replace Component/NCR,20066183,ENCLOSURE,Others
11/1/2022 0:00,20122867-001,1721014,Test,2-BT,Test Bench,C Curves,Failure,Replace Capacitor,"out of Spec, replace c2 cap. see attached", Replace Component/NCR,20063743,CVUN-250AC/15-JHJL-Z1,Capacitor
11/1/2022 0:00,853-040482-682,1722859,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Failed Hi-pot test, Replace Component/NCR,20082905,CFMN-2800BAC/8-DE-G,Capacitor
11/1/2022 0:00,853-040482-684,1722859,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Failed Hi-pot test, Replace Component/NCR,20082905,CFMN-2800BAC/8-DE-G,Capacitor
11/1/2022 0:00,853-043759-225,1721799,Assembly,1-C,Kiyo Assembly bench,Components,Component Failures,PCB Failure,Defective, Replace Component/NCR,,,Controller PCBA
11/1/2022 0:00,853-043759-225,1721800,Test,CL-3,Kiyo Test Clone 3,VI Probe,VI Probe verification test,VP 4 ratio,"FAIL: INNER CURRENT RATIO OUT OF SPEC., NEED TO OUTER TO VI #3",Open Match to Investigate,,,V/I Probe
11/2/2022 0:00,10006212,1724847,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,7B12P5 connector clip broken, Replace Component/NCR,10005985,"CA,SIG,ENCODER,C5 CAP",Cables & Cable Assy's
11/2/2022 0:00,20069401,1713443,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,Failed RF. The power reflect too high., Replace Component/NCR,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
11/2/2022 0:00,20071327,1721761,Test,2-ET,Test Bench,RF Failure,RF Failure,RF Arched,Power Reflected is high. see attach, Replace Component/NCR,10009897,ASSY PMD 13.56MHZ GND-REF CAL,Phase Mag
11/2/2022 0:00,20079868,2210115,Calibration,PMD Station,PMD Station,Phase Mag Tests,,A3,C11 could not calibrate to spec., Replace Component/NCR,20087131,"PMD ASSY,VHF,27.12MHz,GND-REF NON-CAL",Phase Mag
11/2/2022 0:00,20114640,1722849,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,broken wire, Replace Component/NCR,,,Controller PCBA
11/2/2022 0:00,20114640,1722850,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Conductor was broken, Replace Component/NCR,20079868,"PMD ASSY,VHF,27.12MHz,GND-REF",Phase Mag
11/2/2022 0:00,853-040482-684,1722873,Test,1-BT,Flex Test Bench,R+JX,R+JX,2Mhz Imaginary,"Fine tune multiple time, still failed at 400KHz X. NCR generated to retune the coils for this match. L1+L2 115.75",Re-tune Coils,853-235230-017,"ASSY,IDCTR,400 HZ,RF MATCH",Inductor/Coil
11/3/2022 0:00,10011100,1716533,Assembly,1-J,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Scuff on the top of cover., Replace Component/NCR,20049946,KIYO SHEETMETAL KIT PACKAGE,Sheet Metal
11/3/2022 0:00,20031907,2230420,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV Reading is 1.042V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20031907,2230436,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading 1.027V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20031907,2230455,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV    Reading is 1.020V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20031907,2230457,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV  Reading is 1.031V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20031907,2230465,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading 1.0250V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20031907,2230472,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading is 1.044", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20031907,2230483,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading is 1.034V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20031907,2230484,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading is 1.040V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20031907,2230492,Calibration,PMD Station,PMD Station,Phase Mag Tests,,C5,Failed TEST C5 R59 resistor will not adjust to spec range., Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20062704,1715709,Assembly,4-C,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Coupler hole not deeper., Replace Component/NCR,200061925,COUPLER HEX SCREW HEAD,Others
11/3/2022 0:00,20070203,2231976,Calibration,PMD Station,PMD Station,Phase Mag Tests,,D5,R5 could not re-scale, Replace Component/NCR,10009901,ASSY PMD 13.56MHZ GND-ISO NON-CAL,Phase Mag
11/3/2022 0:00,20071327,1721765,Test,2-ET,Test Bench,RF Failure,RF Failure,RF Arched,failed Vpp can not tune to 3.000V Suggest replace VI Probe, Replace Component/NCR,10009086,PCB ASSY VOLTAGE PROBE PROX SENSOR,V/I Probe
11/3/2022 0:00,20079868,2210149,Calibration,PMD Station,PMD Station,Phase Mag Tests,,A3,C11 could not calibrate to spec., Replace Component/NCR,20087131,"PMD ASSY,VHF,27.12MHz,GND-REF NON-CAL",Phase Mag
11/3/2022 0:00,20115159,1722848,HiPot Test,HiPot Test Station,HX,Hi-Pot,test failure,Replace Capacitor,C8 failed @ 7.9 s with 4.75 KV and 0.0 uA (ARC), Replace Component/NCR,20068759,CTMN-360EAC/25-WL,Capacitor
11/4/2022 0:00,20031907,2230497,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading is 1.015V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/4/2022 0:00,20031907,2240825,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading is 0.804 replacement unit", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/4/2022 0:00,20062704,1715709,Test,2- CT,Test Bench,Components,Component Failures,Damaged Parts,Failed RF test. High reflected output power reading at 10kW=63W. Should be >21W. Need replace Phase Mag, Replace Component/NCR,20031909,ASSY PMD 40MHZ GND-ISO CAL,Phase Mag
11/4/2022 0:00,20068727,1721753,Assembly,A-3,Sub- Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,MISSING PARTS OF CABLE SET, Replace Component/NCR,20033669,CA ASSY DC PWR  FAN SUPPLY,Others
11/4/2022 0:00,20081525,1720995,Assembly,3-F,Flex Assembly Bench,Hardware,Loose/Missing/Damage/Incorrect P/N,Missing HW,Missing part in the kit  (20050705), Replace Component/NCR,20067861,FLEX 600 STRAP KIT,Others
11/4/2022 0:00,20114640,1722858,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,counter sink issue, Replace Component/NCR,20066183,ENCLOSURE,Sheet Metal
11/4/2022 0:00,853-043759-225,1722877,Assembly,1-H,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,top chassis it scracth, Replace Component/NCR,20104696,"KIT, SHEETMETAL, KIYO-223/225",Sheet Metal
11/5/2022 0:00,20031907,2240859,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV  Reading is 0.906", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/5/2022 0:00,20063534,1721757,Test,2- CT,Test Bench,Interlock Failure,Interlock Failure,Interlock Test Failure,Interlock failed replace Match Control PCB., Replace Component/NCR,10007217,PCB ASSY MATCH CONTROLLER V1.2.3,Controller PCBA
11/5/2022 0:00,20081525,1720991,Test,1-ET,Flex Test Bench,R+JX,R+JX,2Mhz Imaginary,Imaginary of 2MHz low. Please replace CAP, Replace Component/NCR,20046676,CVUN-500BC/12-BEFA-C (Opticap) ,Capacitor
11/5/2022 0:00,20081539,1721768,Test,2- CT,Test Bench,C Curves,Failure,Replace Capacitor,Relace Capacitor C1 way out spec on static measurement. Real Corner 1 & 2 inconsistent measured value. Corner 3 measured value 5.39 ohms spec min 100 ohms. Corner 4 4.53 ohms spec min 90 ohms., Replace Component/NCR,10003062-001,CVZV-4000BC/5-BCF,Capacitor
11/5/2022 0:00,20088206,1721010,Test,2-AT,RF Test Bench,RF Failure,RF Failure,RF Arched,C1&C2 OUT OF SPEC AND HIGH REFLECTION POWER AFTER 15 MINUTES BURN-IN, Replace Component/NCR,20031907,ASSY PMD 400KHZ GND-ISO CAL,Phase Mag
11/7/2022 0:00,10006212,1724859,Test,CL-3,Kiyo Test Clone 3,700W Test,700W test,C5 Cap Position,"FAIL: C5 CAP POSTION, NEED TO SWAP C4 TO C5. THEN RE-CAL C4 & C5.",Re-calibrate Match,,,Capacitor
11/7/2022 0:00,10011100,1724836,Assembly,1-C,Kiyo Assembly bench,Hardware,Loose/Missing/Damage/Incorrect P/N,Damaged HW,Damage, Replace Component/NCR,10005989,"CA,SIG,ENCODER,LD CAP VIOP",Cables & Cable Assy's
11/7/2022 0:00,20063534,1721758,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,The thread CONN was damaged, Replace Component/NCR,10009476,CONNECTOR RF OUTPUT,Others
11/7/2022 0:00,20105342,1727304,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"Panel front missing standoff, broken cable, broken fuse holder & bad thread CONN RF plug", Replace Component/NCR,10009212,"FUSE HOLDER,FBS,5x20MM,10A/250V",Others
11/7/2022 0:00,20105342,1727304,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"Panel front missing standoff, broken cable, broken fuse holder & bad thread CONN RF plug", Replace Component/NCR,10009465,PANEL FRONT,Sheet Metal
11/7/2022 0:00,20105342,1727304,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"Panel front missing standoff, broken cable, broken fuse holder & bad thread CONN RF plug", Replace Component/NCR,20033360,"CA,PHASE MAG,320mm",Cables & Cable Assy's
11/7/2022 0:00,20105342,1727304,Assembly,5-D,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,"Panel front missing standoff, broken cable, broken fuse holder & bad thread CONN RF plug", Replace Component/NCR,20069013,"CONN,RF,PLUG,S25-SPECIAL",Others
11/8/2022 0:00,20031907,2230399,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV Reading is at 1.030V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20031907,2230409,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading is at 1.016V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20031907,2230440,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV   Reading is at 1.019V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20031907,2230454,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV Reading is at 1.001V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20031907,2230511,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV  Reading is at 1.024", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20031907,2230531,Calibration,PMD Station,PMD Station,Phase Mag Tests,,C3,"Failed, will not adjust to spec. TEST C3 [Sw2_5: R67] - MagError: Adj. for 0±10mV reading is at -1.166", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20031907,2240706,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV reading is at .798", Replace Component/NCR,,,Phase Mag
11/8/2022 0:00,20031907,2240708,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV  reading is at 1.051V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20031907,2240723,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV  Reading is at 1.037V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20031907,2240817,Calibration,PMD Station,PMD Station,Phase Mag Tests,,B3,"TEST B3 - Vphase1-RF-ON, No Adjustment: V(B3) =  V (A3) ±50mV  Reading is at 1.014V", Replace Component/NCR,20045325,ASSY PMD 400KHZ GND-ISO NON-CAL,Phase Mag
11/8/2022 0:00,20063534,1721759,Test,2-ET,Test Bench,RF Failure,RF Failure,RF Arched,failed Vpp cuold not adjust to 6.000V .Replace VI Probe, Replace Component/NCR,10008759,PCB ASSY VOLTAGE PROBE,V/I Probe
11/8/2022 0:00,20088206,1724869,Test,2-AT,RF Test Bench,Components,Component Failures,Fan/Motors/Cables,replace panel bottom (scratch), Replace Component/NCR,20030827,PANEL BOTTOM,Others
11/8/2022 0:00,20105342,1727340,Test,2-BT,Test Bench,RF Failure,RF Failure,RF Arched,"fail PCb defective by install wrong Vpp cable position ,see attach", Replace Component/NCR,10007217,PCB ASSY MATCH CONTROLLER V1.2.3,Controller PCBA
11/8/2022 0:00,20105342,1727340,Test,2-BT,Test Bench,RF Failure,RF Failure,RF Arched,"fail PCb defective by install wrong Vpp cable position ,see attach", Replace Component/NCR,20032109,CA ASSY VOLTAGE PROBE,Cables & Cable Assy's
11/8/2022 0:00,20105342,1727340,Test,2-BT,Test Bench,RF Failure,RF Failure,RF Arched,"fail PCb defective by install wrong Vpp cable position ,see attach", Replace Component/NCR,20061392,PCB ASSY VOLTAGE PROBE VPP VNAND,V/I Probe
11/9/2022 0:00,10009897,2245113,Calibration,PMD Station,PMD Station,Phase Mag Tests,,D1,D1 test failed R43 will not adjust to spec. Reading is at .0092V, Replace Component/NCR,10009900,ASSY PMD 13.56MHZ GND-REF NON-CAL,Phase Mag
11/9/2022 0:00,20063534,1726114,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,There was long scratch on surface panel bottom, Replace Component/NCR,10008297,PANEL BOTTOM,Sheet Metal
11/9/2022 0:00,20065053,1720981,Test,1-ET,Flex Test Bench,Burned,at RF testing,Replace Component,Coil arching on RF test, Replace Component/NCR,20030312,20.5 Turn Coil Assembly - modify,Inductor/Coil
11/9/2022 0:00,20082481,1724894,Test,2-BT,Test Bench,Components,Component Failures,Damaged Parts,Failed RF. The power reflect too high., Replace Component/NCR,20067337,"PMD ASSY, ANALOG, 13MHz, CW",Phase Mag
11/9/2022 0:00,20105342,1727343,Assembly,4-B,Flex Assembly Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,bend chassis, Replace Component/NCR,20066183,ENCLOSURE,Sheet Metal
11/9/2022 0:00,20105342,1727343,Test,2-BT,Test Bench,C Curves,Failure,Replace Capacitor,out of spec C2. replace c2 cap, Replace Component/NCR,10000714-023,CVUN-500BC/12-JHJA-Z1,Capacitor
11/9/2022 0:00,20105342,1727344,Assembly,5-E,AMAT Bench,Defects,Cosmetic/Damaged/Others,Cosmetic defects,Dent CONN FR plugs, Replace Component/NCR,20069013,"CONN,RF,PLUG,S25-SPECIAL",Others
11/9/2022 0:00,853-043759-223,1726132,Assembly,1-B,Kiyo Assembly bench,Components,Component Failures,PCB Failure,PCBA issue which caused motor not to operate properly., Replace Component/NCR,,,Controller PCBA
11/9/2022 0:00,853-043759-225,1726177,Assembly,1-B,Kiyo Assembly bench,Defects,Cosmetic/Damaged/Others,Damaged Parts,Motor was not spinning and/or working properly at calibration station, Replace Component/NCR,10005576,"MOTOR,STEP,2 PHASE, HIGH TORQUE",Others
